EMP Data Retrieved ,,,,,,,
Programs selected = ,,,,,,,
,,,,,,,
,,,,,,,
Row #,STATION_ID,STATION NAME,RESULT_ID,DATE,VALUE,QAQC Flag,READING_TYPE
6667,30,(D24A)  Rio Vista,1299,9/27/2021 10:30,1.61,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6668,30,(D24A)  Rio Vista,1299,9/27/2021 10:45,1.65,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6669,30,(D24A)  Rio Vista,1299,9/27/2021 11:00,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6670,30,(D24A)  Rio Vista,1299,9/27/2021 11:15,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6671,30,(D24A)  Rio Vista,1299,9/27/2021 11:30,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6672,30,(D24A)  Rio Vista,1299,9/27/2021 11:45,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6673,30,(D24A)  Rio Vista,1299,9/27/2021 12:00,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6674,30,(D24A)  Rio Vista,1299,9/27/2021 12:15,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6675,30,(D24A)  Rio Vista,1299,9/27/2021 12:30,1.15,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6676,30,(D24A)  Rio Vista,1299,9/27/2021 12:45,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6677,30,(D24A)  Rio Vista,1299,9/27/2021 13:00,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6678,30,(D24A)  Rio Vista,1299,9/27/2021 13:15,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6679,30,(D24A)  Rio Vista,1299,9/27/2021 13:30,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6680,30,(D24A)  Rio Vista,1299,9/27/2021 13:45,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6681,30,(D24A)  Rio Vista,1299,9/27/2021 14:00,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6682,30,(D24A)  Rio Vista,1299,9/27/2021 14:15,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6683,30,(D24A)  Rio Vista,1299,9/27/2021 14:30,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6684,30,(D24A)  Rio Vista,1299,9/27/2021 14:45,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6685,30,(D24A)  Rio Vista,1299,9/27/2021 15:00,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6686,30,(D24A)  Rio Vista,1299,9/27/2021 15:15,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6687,30,(D24A)  Rio Vista,1299,9/27/2021 15:30,1.15,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6688,30,(D24A)  Rio Vista,1299,9/27/2021 15:45,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6689,30,(D24A)  Rio Vista,1299,9/27/2021 16:00,1.02,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6690,30,(D24A)  Rio Vista,1299,9/27/2021 16:15,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6691,30,(D24A)  Rio Vista,1299,9/27/2021 16:30,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6692,30,(D24A)  Rio Vista,1299,9/27/2021 16:45,1.04,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6693,30,(D24A)  Rio Vista,1299,9/27/2021 17:00,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6694,30,(D24A)  Rio Vista,1299,9/27/2021 17:15,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6695,30,(D24A)  Rio Vista,1299,9/27/2021 17:30,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6696,30,(D24A)  Rio Vista,1299,9/27/2021 17:45,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6697,30,(D24A)  Rio Vista,1299,9/27/2021 18:00,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6698,30,(D24A)  Rio Vista,1299,9/27/2021 18:15,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6699,30,(D24A)  Rio Vista,1299,9/27/2021 18:30,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6700,30,(D24A)  Rio Vista,1299,9/27/2021 18:45,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6701,30,(D24A)  Rio Vista,1299,9/27/2021 19:00,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6702,30,(D24A)  Rio Vista,1299,9/27/2021 19:15,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6703,30,(D24A)  Rio Vista,1299,9/27/2021 19:30,1.45,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6704,30,(D24A)  Rio Vista,1299,9/27/2021 19:45,1.5,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6705,30,(D24A)  Rio Vista,1299,9/27/2021 20:00,1.5,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6706,30,(D24A)  Rio Vista,1299,9/27/2021 20:15,1.52,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6707,30,(D24A)  Rio Vista,1299,9/27/2021 20:30,1.5,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6708,30,(D24A)  Rio Vista,1299,9/27/2021 20:45,1.55,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6709,30,(D24A)  Rio Vista,1299,9/27/2021 21:00,1.52,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6710,30,(D24A)  Rio Vista,1299,9/27/2021 21:15,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6711,30,(D24A)  Rio Vista,1299,9/27/2021 21:30,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6712,30,(D24A)  Rio Vista,1299,9/27/2021 21:45,1.28,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6713,30,(D24A)  Rio Vista,1299,9/27/2021 22:00,1.46,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6714,30,(D24A)  Rio Vista,1299,9/27/2021 22:15,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6715,30,(D24A)  Rio Vista,1299,9/27/2021 22:30,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6716,30,(D24A)  Rio Vista,1299,9/27/2021 22:45,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6717,30,(D24A)  Rio Vista,1299,9/27/2021 23:00,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6718,30,(D24A)  Rio Vista,1299,9/27/2021 23:15,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6719,30,(D24A)  Rio Vista,1299,9/27/2021 23:30,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6720,30,(D24A)  Rio Vista,1299,9/27/2021 23:45,1.49,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6721,30,(D24A)  Rio Vista,1299,9/28/2021 0:00,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6722,30,(D24A)  Rio Vista,1299,9/28/2021 0:15,1.37,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6723,30,(D24A)  Rio Vista,1299,9/28/2021 0:30,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6724,30,(D24A)  Rio Vista,1299,9/28/2021 0:45,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6725,30,(D24A)  Rio Vista,1299,9/28/2021 1:00,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6726,30,(D24A)  Rio Vista,1299,9/28/2021 1:15,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6727,30,(D24A)  Rio Vista,1299,9/28/2021 1:30,1.15,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6728,30,(D24A)  Rio Vista,1299,9/28/2021 1:45,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6729,30,(D24A)  Rio Vista,1299,9/28/2021 2:00,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6730,30,(D24A)  Rio Vista,1299,9/28/2021 2:15,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6731,30,(D24A)  Rio Vista,1299,9/28/2021 2:30,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6732,30,(D24A)  Rio Vista,1299,9/28/2021 2:45,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6733,30,(D24A)  Rio Vista,1299,9/28/2021 3:00,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6734,30,(D24A)  Rio Vista,1299,9/28/2021 3:15,1.05,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6735,30,(D24A)  Rio Vista,1299,9/28/2021 3:30,1.11,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6736,30,(D24A)  Rio Vista,1299,9/28/2021 3:45,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6737,30,(D24A)  Rio Vista,1299,9/28/2021 4:00,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6738,30,(D24A)  Rio Vista,1299,9/28/2021 4:15,1.11,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6739,30,(D24A)  Rio Vista,1299,9/28/2021 4:30,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6740,30,(D24A)  Rio Vista,1299,9/28/2021 4:45,1.03,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6741,30,(D24A)  Rio Vista,1299,9/28/2021 5:00,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6742,30,(D24A)  Rio Vista,1299,9/28/2021 5:15,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6743,30,(D24A)  Rio Vista,1299,9/28/2021 5:30,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6744,30,(D24A)  Rio Vista,1299,9/28/2021 5:45,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6745,30,(D24A)  Rio Vista,1299,9/28/2021 6:00,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6746,30,(D24A)  Rio Vista,1299,9/28/2021 6:15,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6747,30,(D24A)  Rio Vista,1299,9/28/2021 6:30,0.93,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6748,30,(D24A)  Rio Vista,1299,9/28/2021 6:45,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6749,30,(D24A)  Rio Vista,1299,9/28/2021 7:00,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6750,30,(D24A)  Rio Vista,1299,9/28/2021 7:15,0.89,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6751,30,(D24A)  Rio Vista,1299,9/28/2021 7:30,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6752,30,(D24A)  Rio Vista,1299,9/28/2021 7:45,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6753,30,(D24A)  Rio Vista,1299,9/28/2021 8:00,0.94,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6754,30,(D24A)  Rio Vista,1299,9/28/2021 8:15,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6755,30,(D24A)  Rio Vista,1299,9/28/2021 8:30,0.86,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6756,30,(D24A)  Rio Vista,1299,9/28/2021 8:45,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6757,30,(D24A)  Rio Vista,1299,9/28/2021 9:00,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6758,30,(D24A)  Rio Vista,1299,9/28/2021 9:15,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6759,30,(D24A)  Rio Vista,1299,9/28/2021 9:30,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6760,30,(D24A)  Rio Vista,1299,9/28/2021 9:45,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6761,30,(D24A)  Rio Vista,1299,9/28/2021 10:00,1.02,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6762,30,(D24A)  Rio Vista,1299,9/28/2021 10:15,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6763,30,(D24A)  Rio Vista,1299,9/28/2021 10:30,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6764,30,(D24A)  Rio Vista,1299,9/28/2021 10:45,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6765,30,(D24A)  Rio Vista,1299,9/28/2021 11:00,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6766,30,(D24A)  Rio Vista,1299,9/28/2021 11:15,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6767,30,(D24A)  Rio Vista,1299,9/28/2021 11:30,1.06,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6768,30,(D24A)  Rio Vista,1299,9/28/2021 11:45,0.94,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6769,30,(D24A)  Rio Vista,1299,9/28/2021 12:00,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6770,30,(D24A)  Rio Vista,1299,9/28/2021 12:15,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6771,30,(D24A)  Rio Vista,1299,9/28/2021 12:30,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6772,30,(D24A)  Rio Vista,1299,9/28/2021 12:45,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6773,30,(D24A)  Rio Vista,1299,9/28/2021 13:00,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6774,30,(D24A)  Rio Vista,1299,9/28/2021 13:15,1.02,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6775,30,(D24A)  Rio Vista,1299,9/28/2021 13:30,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6776,30,(D24A)  Rio Vista,1299,9/28/2021 13:45,0.93,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6777,30,(D24A)  Rio Vista,1299,9/28/2021 14:00,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6778,30,(D24A)  Rio Vista,1299,9/28/2021 14:15,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6779,30,(D24A)  Rio Vista,1299,9/28/2021 14:30,1.01,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6780,30,(D24A)  Rio Vista,1299,9/28/2021 14:45,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6781,30,(D24A)  Rio Vista,1299,9/28/2021 15:00,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6782,30,(D24A)  Rio Vista,1299,9/28/2021 15:15,1.01,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6783,30,(D24A)  Rio Vista,1299,9/28/2021 15:30,0.98,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6784,30,(D24A)  Rio Vista,1299,9/28/2021 15:45,1.02,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6785,30,(D24A)  Rio Vista,1299,9/28/2021 16:00,1.04,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6786,30,(D24A)  Rio Vista,1299,9/28/2021 16:15,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6787,30,(D24A)  Rio Vista,1299,9/28/2021 16:30,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6788,30,(D24A)  Rio Vista,1299,9/28/2021 16:45,0.93,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6789,30,(D24A)  Rio Vista,1299,9/28/2021 17:00,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6790,30,(D24A)  Rio Vista,1299,9/28/2021 17:15,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6791,30,(D24A)  Rio Vista,1299,9/28/2021 17:30,1.11,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6792,30,(D24A)  Rio Vista,1299,9/28/2021 17:45,1.11,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6793,30,(D24A)  Rio Vista,1299,9/28/2021 18:00,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6794,30,(D24A)  Rio Vista,1299,9/28/2021 18:15,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6795,30,(D24A)  Rio Vista,1299,9/28/2021 18:30,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6796,30,(D24A)  Rio Vista,1299,9/28/2021 18:45,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6797,30,(D24A)  Rio Vista,1299,9/28/2021 19:00,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6798,30,(D24A)  Rio Vista,1299,9/28/2021 19:15,1.55,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6799,30,(D24A)  Rio Vista,1299,9/28/2021 19:30,1.49,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6800,30,(D24A)  Rio Vista,1299,9/28/2021 19:45,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6801,30,(D24A)  Rio Vista,1299,9/28/2021 20:00,1.42,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6802,30,(D24A)  Rio Vista,1299,9/28/2021 20:15,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6803,30,(D24A)  Rio Vista,1299,9/28/2021 20:30,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6804,30,(D24A)  Rio Vista,1299,9/28/2021 20:45,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6805,30,(D24A)  Rio Vista,1299,9/28/2021 21:00,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6806,30,(D24A)  Rio Vista,1299,9/28/2021 21:15,1.47,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6807,30,(D24A)  Rio Vista,1299,9/28/2021 21:30,1.48,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6808,30,(D24A)  Rio Vista,1299,9/28/2021 21:45,1.53,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6809,30,(D24A)  Rio Vista,1299,9/28/2021 22:00,1.53,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6810,30,(D24A)  Rio Vista,1299,9/28/2021 22:15,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6811,30,(D24A)  Rio Vista,1299,9/28/2021 22:30,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6812,30,(D24A)  Rio Vista,1299,9/28/2021 22:45,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6813,30,(D24A)  Rio Vista,1299,9/28/2021 23:00,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6814,30,(D24A)  Rio Vista,1299,9/28/2021 23:15,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6815,30,(D24A)  Rio Vista,1299,9/28/2021 23:30,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6816,30,(D24A)  Rio Vista,1299,9/28/2021 23:45,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6817,30,(D24A)  Rio Vista,1299,9/29/2021 0:00,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6818,30,(D24A)  Rio Vista,1299,9/29/2021 0:15,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6819,30,(D24A)  Rio Vista,1299,9/29/2021 0:30,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6820,30,(D24A)  Rio Vista,1299,9/29/2021 0:45,1.46,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6821,30,(D24A)  Rio Vista,1299,9/29/2021 1:00,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
6822,30,(D24A)  Rio Vista,1299,9/29/2021 1:15,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
