LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Suspended Solids,0,17.9,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Kjeldahl Nitrogen,0,0.334,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Field Specific Conductance,0, 257,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Field Water Temperature,0, 23.8,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Calcium,7440702,14.8,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Chloride,16887006,16.7,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Chloride,16887006,16.7,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Chlorophyll a,479618,1.46,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Organic Carbon,7440440,2.8,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,Matrix Spike
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Total Organic Carbon,7440440,2.7,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,Matrix Spike
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Organic Nitrogen,7727379,0.22,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved ortho-Phosphate,14265442,0.082,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Pheophytin a,0,0.81,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Total Phosphorus,7723140,0.091,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Dissolved Silica (SiO2),7631869,13.6,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
